time (seconds),encoderLeft (meters),encoderRight (meters)
16.402,-0.00018074501713272184,-0.0002019863313762471
16.502,-0.0001819808385334909,-0.000203344679903239
16.602,-0.00018321952666155994,-0.00020470665185712278
16.701999999999998,-0.00018445742898620665,-0.00020606580073945224
16.802,-0.00018569543317425996,-0.00020742465858347714
16.901,-0.0001869395637186244,-0.00020878894429188222
17.002,-0.0001881760690594092,-0.0002101465652231127
17.101,-0.00018938296125270426,-0.00021147678489796817
17.2,-0.0001905675744637847,-0.00021279121574480087
17.302,-0.00019170316227246076,-0.00021405804727692157
17.402,-0.00018123087647836655,-0.00022697169333696365
17.5,0.0009914198890328407,-0.0014026446733623743
17.602,0.002164873294532299,-0.0025790308136492968
17.701999999999998,0.0033382950350642204,-0.003755421843379736
17.801,0.004511727951467037,-0.00493180425837636
17.901,0.005685129668563604,-0.006108222529292107
18.003,0.0068585798144340515,-0.0072846002876758575
18.101,0.0080319968983531,-0.008460987359285355
18.201,0.009205478243529797,-0.009637326002120972
18.301,0.010378878563642502,-0.010813732631504536
18.402,0.011552337557077408,-0.011990093626081944
18.499,0.012725812382996082,-0.013166424818336964
18.602,0.013899221085011959,-0.014342837035655975
18.701999999999998,0.015072683803737164,-0.01551919523626566
18.801,0.016246138140559196,-0.016695568338036537
18.903,0.017419539391994476,-0.017871985211968422
19.002,0.018592974171042442,-0.019048377871513367
19.102,0.0197664313018322,-0.02022472396492958
19.202,0.02093985304236412,-0.021401122212409973
19.301,0.022113317623734474,-0.02257746271789074
19.402,0.0232867244631052,-0.023753877729177475
19.502,0.024460220709443092,-0.024930201470851898
19.602,0.02563364803791046,-0.02610659971833229
19.701999999999998,0.02680705301463604,-0.02728300169110298
19.802,0.027980530634522438,-0.02845936082303524
19.901,0.029153959825634956,-0.029635757207870483
20.002,0.030327385291457176,-0.03081214800477028
20.102,0.031500834971666336,-0.03198852390050888
20.202,0.03267429396510124,-0.03316488862037659
20.301,0.03384771943092346,-0.03434129059314728
20.402,0.035021159797906876,-0.035517677664756775
20.501,0.0361945703625679,-0.036694079637527466
20.602,0.0373680479824543,-0.03787042945623398
20.701999999999998,0.03854150325059891,-0.03904680907726288
20.803,0.03971490263938904,-0.040223222225904465
20.903,0.04088834673166275,-0.04139960557222366
21.002,0.04206176474690437,-0.04257599264383316
21.1,0.043235208839178085,-0.04375237599015236
21.202,0.04440867900848389,-0.04492871090769768
21.302,0.04558209702372551,-0.04610511288046837
21.405,0.046755559742450714,-0.04728147014975548
21.503,0.04796688258647919,-0.04839671030640602
21.601,0.052964307367801666,-0.04340173676609993
21.697,0.05796309933066368,-0.03840307146310806
21.801,0.06296193599700928,-0.03340436518192291
21.903,0.06796076893806458,-0.02840566821396351
22.002,0.07295958697795868,-0.0234069786965847
22.102,0.07795841991901398,-0.01840827614068985
22.2,0.08295730501413345,-0.013409522362053394
22.301,0.08795610815286636,-0.008410846814513206
22.401,0.09295491874217987,-0.003412163583561778
22.501,0.09795375168323517,0.0015865386230871081
22.598,0.10295262187719345,0.006585274823009968
22.701999999999998,0.10795142501592636,0.011583946645259857
22.801,0.11295025795698166,0.016582651063799858
22.902,0.11794906854629517,0.02158132940530777
23.002,0.12294793874025345,0.026580067351460457
23.096,0.12794670462608337,0.031578708440065384
23.199,0.13294558227062225,0.03657744452357292
23.3,0.13794437050819397,0.04157610982656479
23.401,0.14294326305389404,0.04657486081123352
23.501,0.14794206619262695,0.05157354474067688
23.601,0.15294092893600464,0.05657227337360382
23.699,0.15793974697589874,0.06157095730304718
23.802,0.16293856501579285,0.06656964868307114
23.901,0.16793744266033173,0.07156838476657867
24.002,0.17293626070022583,0.07656707614660263
24.099,0.17793507874011993,0.08156576752662659
24.202,0.18293389678001404,0.08656445145606995
24.302,0.18793275952339172,0.09156318753957748
